Date,Revenue,year,month,weekday,quarter,day_of_month,Revenue_lag_1,Revenue_lag_7,Revenue_lag_14,Revenue_lag_28,Revenue_rolling_mean_7,Revenue_rolling_mean_28,Revenue_rolling_std_7,Revenue_rolling_std_28,sessions_lag_1,sessions_lag_7,page_views_lag_1,page_views_lag_7,bounce_rate_rolling_7,avg_session_duration_rolling_7,promo_line_share_lag_1,total_discount_amount_lag_1,total_orders_lag_1,cancelled_share_lag_1,delivered_share_lag_1,inventory_month_key,fill_rate_prev_month,stockout_share_prev_month,potential_revenue_lost_prev_month
10/4/13,6011834.78,2013,4,Wednesday,2,10,4293257.18,8740749.51,6872130.59,4335373.37,4519598.43,6024438.514,1971538.815,2266015.892,25156,26624,137296,107204,0.004621429,204.9285714,1,515190.81,212,0.117924528,0.783018868,2013-03,0.956995165,0.705494505,662265.6205
11/4/13,4244755.76,2013,4,Thursday,2,11,6011834.78,4270660.8,8099154.93,6692797.3,4129753.469,6084312.135,1054086.573,2241751.949,29194,21608,116383,111095,0.004568571,207.6,1,721420.2,269,0.089219331,0.791821561,2013-03,0.956995165,0.705494505,662265.6205
12/4/13,4282161.81,2013,4,Friday,2,12,4244755.76,3073716.42,8381683.44,5330057.69,4126052.749,5996882.08,1053554.761,2264761.288,29054,32435,96574,158360,0.004507143,216.0142857,1,509370.65,194,0.046391753,0.804123711,2013-03,0.956995165,0.705494505,662265.6205
13/4/13,5214391.75,2013,4,Saturday,2,13,4282161.81,3663196.56,11636994.38,3591734.21,4298687.804,5959457.228,945886.1861,2284758.461,24892,32500,95949,108393,0.004554286,201.5428571,1,513859.41,177,0.06779661,0.81920904,2013-03,0.956995165,0.705494505,662265.6205
14/4/13,4506492.03,2013,4,Sunday,2,14,5214391.75,2924734.26,9455023.8,4401297.64,4520287.117,6017409.283,953862.7494,2242669.103,27517,27260,149988,126098,0.004448571,201.5428571,1,625727.03,238,0.079831933,0.831932773,2013-03,0.956995165,0.705494505,662265.6205
15/4/13,5167610.5,2013,4,Monday,2,15,4506492.03,4670874.28,10313848.23,4567013.37,4746252.513,6021166.225,652699.9991,2239947.965,23814,30848,78359,155647,0.004274286,221.9571429,0.675213675,344881.05,209,0.105263158,0.799043062,2013-03,0.956995165,0.705494505,662265.6205
16/4/13,5887221.88,2013,4,Tuesday,2,16,5167610.5,4293257.18,8250013.05,4645433.62,4817214.83,6042616.123,669914.7775,2228352.822,30902,25156,159594,137296,0.004282857,233.1142857,0.351778656,239004.81,226,0.097345133,0.792035398,2013-03,0.956995165,0.705494505,662265.6205
17/4/13,8104639.53,2013,4,Wednesday,2,17,5887221.88,6011834.78,8740749.51,4992105.19,5044924.073,6086965.703,730312.4705,2211811.523,27551,29194,99161,116383,0.004517143,222.6571429,0.248275862,164123.27,267,0.082397004,0.805243446,2013-03,0.956995165,0.705494505,662265.6205
18/4/13,6536742.64,2013,4,Thursday,2,18,8104639.53,4244755.76,4270660.8,7355693.45,5343896.18,6198127.644,1354091.943,2232862.873,29585,29054,94904,96574,0.004475714,195.8,0.133159269,132603.62,344,0.090116279,0.793604651,2013-03,0.956995165,0.705494505,662265.6205
19/4/13,5871312.85,2013,4,Friday,2,19,6536742.64,4282161.81,3073716.42,6603332.26,5671322.877,6168879.401,1320713.523,2222477.906,24098,24892,113622,95949,0.004557143,189.4,0,0,276,0.083333333,0.804347826,2013-03,0.956995165,0.705494505,662265.6205
20/4/13,6012115.71,2013,4,Saturday,2,20,5871312.85,5214391.75,3663196.56,6009508.61,5898344.454,6142735.85,1170125.435,2221483.289,27256,27517,90395,149988,0.004468571,180.9428571,0,0,214,0.070093458,0.841121495,2013-03,0.956995165,0.705494505,662265.6205
21/4/13,6323547.99,2013,4,Sunday,2,21,6012115.71,4506492.03,2924734.26,5088153.2,6012305.02,6142828.961,1130590.165,2221477.553,21636,23814,90602,78359,0.004605714,187.8857143,0,0,253,0.075098814,0.826086957,2013-03,0.956995165,0.705494505,662265.6205
22/4/13,7292352.56,2013,4,Monday,2,22,6323547.99,5167610.5,4670874.28,4694308.82,6271884.443,6186950.204,915344.5453,2212002.606,24267,30902,133036,159594,0.004637143,195.9285714,0,0,262,0.110687023,0.77480916,2013-03,0.956995165,0.705494505,662265.6205
23/4/13,8757473.08,2013,4,Tuesday,2,23,7292352.56,5887221.88,4293257.18,5731432.22,6575419.023,6279737.48,837071.8177,2201537.089,28085,27551,141532,99161,0.004634286,210.8714286,0,0,319,0.084639498,0.811912226,2013-03,0.956995165,0.705494505,662265.6205
24/4/13,9358565.61,2013,4,Wednesday,2,24,8757473.08,8104639.53,6011834.78,6872130.59,6985454.909,6387810.368,1104156.841,2247419.689,27068,29585,88898,94904,0.00458,209.2,0,0,370,0.083783784,0.810810811,2013-03,0.956995165,0.705494505,662265.6205
25/4/13,9127283,2013,4,Thursday,2,25,9358565.61,6536742.64,4244755.76,8099154.93,7164587.206,6476611.619,1382596.32,2315360.896,33819,24098,134590,113622,0.004592857,209.8,0,0,431,0.097447796,0.807424594,2013-03,0.956995165,0.705494505,662265.6205
26/4/13,6156392.84,2013,4,Friday,2,26,9127283,5871312.85,4282161.81,8381683.44,7534664.4,6513330.478,1525817.9,2349939.75,25153,27256,119550,90395,0.004628571,209.9571429,0,0,394,0.086294416,0.80964467,2013-03,0.956995165,0.705494505,662265.6205
27/4/13,6420235.09,2013,4,Saturday,2,27,6156392.84,6012115.71,5214391.75,11636994.38,7575390.113,6433855.814,1477046.919,2321873.938,25454,21636,131458,90602,0.004862857,223.6285714,0,0,270,0.096296296,0.825925926,2013-03,0.956995165,0.705494505,662265.6205
28/4/13,9099343.31,2013,4,Sunday,2,28,6420235.09,6323547.99,4506492.03,9455023.8,7633692.881,6247542.982,1411663.757,2086244.608,23854,24267,104436,133036,0.004822857,223.4857143,0,0,277,0.072202166,0.805054152,2013-03,0.956995165,0.705494505,662265.6205
29/4/13,13160942.22,2013,4,Monday,2,29,9099343.31,7292352.56,5167610.5,10313848.23,8030235.07,6234840.108,1371598.761,2066985.289,26593,28085,92764,141532,0.004858571,207.8857143,0,0,362,0.11878453,0.76519337,2013-03,0.956995165,0.705494505,662265.6205
30/4/13,11190466.86,2013,4,Tuesday,2,30,13160942.22,8757473.08,5887221.88,8250013.05,8868605.021,6336522.036,2314711.465,2328555.793,30100,27068,127202,88898,0.004887143,185.1142857,0,0,584,0.094178082,0.799657534,2013-03,0.956995165,0.705494505,662265.6205
1/5/13,13051232.31,2013,5,Wednesday,2,1,11190466.86,9358565.61,8104639.53,8740749.51,9216175.561,6441538.243,2472528.737,2479465.17,26638,33819,114824,134590,0.004771429,188.4571429,0,0,530,0.096226415,0.820754717,2013-04,0.953099374,0.701461378,751379.5013
2/5/13,11179665.29,2013,5,Thursday,2,2,13051232.31,9127283,6536742.64,4270660.8,9743699.376,6595484.058,2869953.712,2746899.166,25484,25153,121645,119550,0.004668571,218.4,0,0,569,0.09314587,0.803163445,2013-04,0.953099374,0.701461378,751379.5013
3/5/13,8173550.12,2013,5,Friday,2,3,11179665.29,6156392.84,5871312.85,3073716.42,10036896.85,6842234.218,2901151.539,2839094.81,27523,25454,148318,131458,0.004591429,227.4428571,0,0,512,0.0859375,0.80859375,2013-04,0.953099374,0.701461378,751379.5013
4/5/13,3225175.57,2013,5,Saturday,2,4,8173550.12,6420235.09,6012115.71,3663196.56,10325062.17,7024371.136,2527599.533,2750583.843,27201,23854,109468,104436,0.00438,224.8714286,0,0,341,0.093841642,0.82111437,2013-04,0.953099374,0.701461378,751379.5013
5/5/13,3906711,2013,5,Sunday,2,5,3225175.57,9099343.31,6323547.99,2924734.26,9868625.097,7008727.529,3464941.751,2771573.627,26616,26593,87588,92764,0.004521429,228.1285714,0,0,116,0.094827586,0.801724138,2013-04,0.953099374,0.701461378,751379.5013
6/5/13,4311626.38,2013,5,Monday,2,6,3906711,13160942.22,7292352.56,4670874.28,9126820.481,7043798.127,4145994.746,2723782.889,26820,30100,116224,127202,0.004514286,229.4571429,0,0,149,0.093959732,0.825503356,2013-04,0.953099374,0.701461378,751379.5013
7/5/13,3763332.37,2013,5,Tuesday,2,7,4311626.38,11190466.86,8757473.08,4293257.18,7862632.504,7030967.845,4059154.098,2736192.29,24933,26638,109347,114824,0.004444286,225.0142857,0,0,166,0.060240964,0.795180723,2013-04,0.953099374,0.701461378,751379.5013
8/5/13,5458168.5,2013,5,Wednesday,2,8,3763332.37,13051232.31,9358565.61,6011834.78,6801613.291,7012041.959,4014761.09,2757579.154,28589,25484,147402,121645,0.004687143,217.4428571,0,0,162,0.086419753,0.796296296,2013-04,0.953099374,0.701461378,751379.5013
9/5/13,5815611.07,2013,5,Thursday,2,9,5458168.5,11179665.29,9127283,4244755.76,5716889.89,6992268.163,2921773.768,2766986.029,28654,27523,130897,148318,0.004714286,214.9857143,0,0,211,0.104265403,0.800947867,2013-04,0.953099374,0.701461378,751379.5013
10/5/13,4248246.45,2013,5,Friday,2,10,5815611.07,8173550.12,6156392.84,4282161.81,4950596.43,7048370.138,1696956.237,2724819.294,26771,27201,142781,109468,0.004697143,202.4428571,0,0,241,0.112033195,0.800829876,2013-04,0.953099374,0.701461378,751379.5013
11/5/13,4388803.6,2013,5,Saturday,2,11,4248246.45,3225175.57,6420235.09,5214391.75,4389838.763,7047158.875,929397.9868,2726101.735,26830,26616,124787,87588,0.004672857,197.6857143,0,0,183,0.076502732,0.792349727,2013-04,0.953099374,0.701461378,751379.5013
12/5/13,4298069.68,2013,5,Sunday,2,12,4388803.6,3906711,9099343.31,4506492.03,4556071.339,7017673.584,778118.6222,2751009.934,28668,26820,137833,116224,0.004571429,196.0714286,0,0,171,0.076023392,0.830409357,2013-04,0.953099374,0.701461378,751379.5013
13/5/13,4663488.62,2013,5,Monday,2,13,4298069.68,4311626.38,13160942.22,5167610.5,4611979.721,7010229.929,736639.5904,2758328.559,27438,24933,128020,109347,0.004635714,209.2,0,0,187,0.053475936,0.823529412,2013-04,0.953099374,0.701461378,751379.5013
14/5/13,5622176.45,2013,5,Tuesday,2,14,4663488.62,3763332.37,11190466.86,5887221.88,4662245.756,6992225.576,724635.7286,2772410.61,26357,28589,90559,147402,0.0048,212.0142857,0,0,180,0.1,0.744444444,2013-04,0.953099374,0.701461378,751379.5013
15/5/13,6416011.44,2013,5,Wednesday,2,15,5622176.45,5458168.5,13051232.31,8104639.53,4927794.91,6982759.668,679508.2565,2776772.23,26056,28654,115695,130897,0.004467143,200.3428571,0,0,221,0.085972851,0.823529412,2013-04,0.953099374,0.701461378,751379.5013
16/5/13,7727680.05,2013,5,Thursday,2,16,6416011.44,5815611.07,11179665.29,6536742.64,5064629.616,6922451.522,873003.9101,2769832.724,29084,26771,146585,142781,0.004507143,184.0571429,0,0,264,0.09469697,0.818181818,2013-04,0.953099374,0.701461378,751379.5013
17/5/13,6520355.77,2013,5,Friday,2,17,7727680.05,4248246.45,8173550.12,5871312.85,5337782.327,6964985.001,1327804.743,2772832.797,26638,26830,113183,124787,0.004525714,202.8,0,0,322,0.096273292,0.795031056,2013-04,0.953099374,0.701461378,751379.5013
18/5/13,5126131.05,2013,5,Saturday,2,18,6520355.77,4388803.6,3225175.57,6012115.71,5662369.373,6988165.105,1294365.152,2766056.01,24122,28668,132379,137833,0.004471429,224.8857143,0,0,253,0.071146245,0.845849802,2013-04,0.953099374,0.701461378,751379.5013
19/5/13,5417543.03,2013,5,Sunday,2,19,5126131.05,4298069.68,3906711,6323547.99,5767701.866,6956522.796,1200014.173,2782652.89,23202,27438,103657,128020,0.0044,232.7857143,0,0,215,0.055813953,0.809302326,2013-04,0.953099374,0.701461378,751379.5013
20/5/13,5837064.06,2013,5,Monday,2,20,5417543.03,4663488.62,4311626.38,7292352.56,5927626.63,6924165.476,1034727.423,2795523.72,25148,26357,89419,90559,0.004528571,204.9,0,0,228,0.100877193,0.789473684,2013-04,0.953099374,0.701461378,751379.5013
21/5/13,5156527.79,2013,5,Tuesday,2,21,5837064.06,5622176.45,3763332.37,8757473.08,6095280.264,6872190.886,879144.2353,2801945.867,23328,26056,95417,115695,0.004342857,202.8,0,0,236,0.101694915,0.788135593,2013-04,0.953099374,0.701461378,751379.5013
22/5/13,6977473.78,2013,5,Wednesday,2,22,5156527.79,6416011.44,5458168.5,9358565.61,6028759.027,6743585.698,936644.8084,2794839.344,28407,29084,108703,146585,0.004584286,225.8857143,0,0,220,0.122727273,0.790909091,2013-04,0.953099374,0.701461378,751379.5013
23/5/13,9166919.02,2013,5,Thursday,2,23,6977473.78,7727680.05,5815611.07,9127283,6108967.933,6658546.704,997403.4585,2748161.176,25706,26638,88509,113183,0.004728571,227.2714286,0,0,303,0.082508251,0.821782178,2013-04,0.953099374,0.701461378,751379.5013
24/5/13,6670030.19,2013,5,Friday,2,24,9166919.02,6520355.77,4248246.45,6156392.84,6314573.5,6659962.276,1437810.972,2749489.802,22398,24122,109248,132379,0.004558571,199.7428571,0,0,365,0.084931507,0.783561644,2013-04,0.953099374,0.701461378,751379.5013
25/5/13,5054594.94,2013,5,Saturday,2,25,6670030.19,5126131.05,4388803.6,6420235.09,6335955.56,6678306.467,1442486.575,2747718.512,25714,23202,120745,103657,0.00469,172.4,0,0,271,0.077490775,0.833948339,2013-04,0.953099374,0.701461378,751379.5013
26/5/13,3649585.05,2013,5,Sunday,2,26,5054594.94,5417543.03,4298069.68,9099343.31,6325736.116,6629533.604,1452703.442,2764537.813,26078,25148,92476,89419,0.004604286,153.9428571,0,0,202,0.103960396,0.782178218,2013-04,0.953099374,0.701461378,751379.5013
27/5/13,4403026.04,2013,5,Monday,2,27,3649585.05,5837064.06,4663488.62,13160942.22,6073170.69,6434899.381,1758433.419,2776031.644,29842,23328,103585,95417,0.004565714,184.2,0,0,143,0.090909091,0.769230769,2013-04,0.953099374,0.701461378,751379.5013
28/5/13,6274027.61,2013,5,Tuesday,2,28,4403026.04,5156527.79,5622176.45,11190466.86,5868308.116,6122116.66,1870489.447,2466223.892,25522,28407,123734,108703,0.004645714,205.7,0,0,192,0.098958333,0.8125,2013-04,0.953099374,0.701461378,751379.5013
29/5/13,7359639.59,2013,5,Wednesday,2,29,6274027.61,6977473.78,6416011.44,13051232.31,6027950.947,5946529.544,1847158.217,2258257.83,25369,25706,102736,88509,0.004502857,202.2428571,0,0,232,0.103448276,0.797413793,2013-04,0.953099374,0.701461378,751379.5013
30/5/13,12828293.48,2013,5,Thursday,2,30,7359639.59,9166919.02,7727680.05,11179665.29,6082546.063,5743258.375,1885156.824,1805914.249,23853,22398,85854,109248,0.004217143,191.1428571,0,0,338,0.097633136,0.786982249,2013-04,0.953099374,0.701461378,751379.5013
31/5/13,13809349.18,2013,5,Friday,2,31,12828293.48,6670030.19,6520355.77,8173550.12,6605599.557,5802137.954,3038627.828,2005565.785,27287,25714,123833,120745,0.004278571,198.5571429,0,0,551,0.105263158,0.793103448,2013-04,0.953099374,0.701461378,751379.5013
1/6/13,13162597.88,2013,6,Saturday,2,1,13809349.18,5054594.94,5126131.05,3225175.57,7625502.27,6003416.491,4082646.221,2479242.804,26902,26078,103623,92476,0.004101429,218.7285714,0,0,570,0.089473684,0.8,2013-05,0.955976582,0.681434599,806256.6335
2/6/13,12079925.72,2013,6,Sunday,2,2,13162597.88,3649585.05,5417543.03,3906711,8783788.404,6358324.431,4371622.066,2761962.515,25458,29842,131842,103585,0.004082857,225.1714286,0,0,566,0.093639576,0.812720848,2013-05,0.955976582,0.681434599,806256.6335
3/6/13,9411997.25,2013,6,Monday,2,3,12079925.72,4403026.04,5837064.06,4311626.38,9988122.786,6650224.957,3851796.224,2920605.876,23735,25522,76080,123734,0.003875714,217.0714286,0,0,511,0.078277886,0.831702544,2013-05,0.955976582,0.681434599,806256.6335
4/6/13,5397308.75,2013,6,Tuesday,2,4,9411997.25,6274027.61,5156527.79,3763332.37,10703690.1,6832381.059,3015857.087,2928389.923,25536,25369,97821,102736,0.003928571,203.8142857,0,0,430,0.090697674,0.78372093,2013-05,0.955976582,0.681434599,806256.6335
5/6/13,6860958.96,2013,6,Wednesday,2,5,5397308.75,7359639.59,6977473.78,5458168.5,10578444.55,6890737.359,3240327.451,2880860.491,27334,23853,110854,85854,0.003942857,211.9857143,0,0,209,0.062200957,0.789473684,2013-05,0.955976582,0.681434599,806256.6335
6/6/13,5692902.11,2013,6,Thursday,2,6,6860958.96,12828293.48,9166919.02,5815611.07,10507204.46,6940837.018,3327206.025,2867189.858,28445,27287,137505,123833,0.004018571,224.7,0,0,275,0.094545455,0.796363636,2013-05,0.955976582,0.681434599,806256.6335
7/6/13,3843507.28,2013,6,Friday,2,7,5692902.11,13809349.18,6670030.19,4248246.45,9487862.836,6936454.555,3580932.166,2869066.617,26397,26902,125873,103623,0.004112857,222.0714286,0,0,193,0.07253886,0.834196891,2013-05,0.955976582,0.681434599,806256.6335
8/6/13,3646959.35,2013,6,Saturday,2,8,3843507.28,13162597.88,5054594.94,4388803.6,8064171.136,6921999.585,3557472.653,2884092.24,26823,25458,134357,131842,0.004224286,217.2857143,0,0,157,0.121019108,0.751592357,2013-05,0.955976582,0.681434599,806256.6335
9/6/13,3880132.51,2013,6,Sunday,2,9,3646959.35,12079925.72,3649585.05,4298069.68,6704794.203,6895505.147,3069096.915,2911502.28,27553,23735,147243,76080,0.004495714,220.3571429,0,0,140,0.071428571,0.821428571,2013-05,0.955976582,0.681434599,806256.6335
10/6/13,4476887.83,2013,6,Monday,2,10,3880132.51,9411997.25,4403026.04,4663488.62,5533395.173,6880578.82,2081569.132,2926345.161,24891,25536,125165,97821,0.004725714,223.1428571,0,0,181,0.082872928,0.801104972,2013-05,0.955976582,0.681434599,806256.6335
11/6/13,5003847.86,2013,6,Tuesday,2,11,4476887.83,5397308.75,6274027.61,5622176.45,4828379.541,6873914.506,1196585.747,2931788.671,28861,27334,100856,110854,0.004641429,231.3428571,0,0,177,0.079096045,0.728813559,2013-05,0.955976582,0.681434599,806256.6335
12/6/13,7209020.15,2013,6,Wednesday,2,12,5003847.86,6860958.96,7359639.59,6416011.44,4772170.843,6851831.342,1174442.951,2943870.194,23368,28445,126304,137505,0.00487,211.6714286,0,0,202,0.084158416,0.782178218,2013-05,0.955976582,0.681434599,806256.6335
13/6/13,6845836.24,2013,6,Thursday,2,13,7209020.15,5692902.11,12828293.48,7727680.05,4821893.87,6880153.081,1280220.655,2943336.617,25933,26397,127206,125873,0.005065714,198.3857143,0,0,304,0.098684211,0.763157895,2013-05,0.955976582,0.681434599,806256.6335
14/6/13,4871516.57,2013,6,Friday,2,14,6845836.24,3843507.28,13809349.18,6520355.77,4986598.746,6848658.66,1470917.12,2938646.226,27752,26823,151236,134357,0.00483,191.4714286,0,0,253,0.134387352,0.739130435,2013-05,0.955976582,0.681434599,806256.6335
15/6/13,5166292.57,2013,6,Saturday,2,15,4871516.57,3646959.35,13162597.88,5126131.05,5133457.216,6789771.545,1386674.498,2961897.146,27755,27553,126500,147243,0.005054286,190.8142857,0,0,193,0.119170984,0.78238342,2013-05,0.955976582,0.681434599,806256.6335
16/6/13,5794009.15,2013,6,Sunday,2,16,5166292.57,3880132.51,12079925.72,5417543.03,5350504.819,6791205.885,1224665.37,2961071.276,26928,24891,98828,125165,0.004958571,199.6714286,0,0,221,0.085972851,0.819004525,2013-05,0.955976582,0.681434599,806256.6335
17/6/13,5795298.96,2013,6,Monday,2,17,5794009.15,4476887.83,9411997.25,5837064.06,5623915.767,6804651.104,1041653.985,2955452.298,26115,28861,119810,100856,0.00483,204.3571429,0,0,226,0.084070796,0.827433628,2013-05,0.955976582,0.681434599,806256.6335
18/6/13,6632615.61,2013,6,Tuesday,2,18,5795298.96,5003847.86,5397308.75,5156527.79,5812260.214,6803159.493,910644.6289,2955969.218,28092,23368,92163,126304,0.004687143,192.9714286,0,0,234,0.085470085,0.799145299,2013-05,0.955976582,0.681434599,806256.6335
19/6/13,7437341.02,2013,6,Wednesday,2,19,6632615.61,7209020.15,6860958.96,6977473.78,6044941.321,6855876.915,877127.0146,2938626.74,25085,25933,133701,127206,0.004568571,195.6714286,0,0,261,0.111111111,0.785440613,2013-05,0.955976582,0.681434599,806256.6335
20/6/13,7078652.68,2013,6,Thursday,2,20,7437341.02,6845836.24,5692902.11,9166919.02,6077558.589,6872300.745,930265.2845,2940615.923,28632,27752,112269,151236,0.00455,197.6,0,0,306,0.098039216,0.803921569,2013-05,0.955976582,0.681434599,806256.6335
21/6/13,5526354.45,2013,6,Friday,2,21,7078652.68,4871516.57,3843507.28,6670030.19,6110818.08,6797719.805,965794.7048,2906547.891,25557,27755,116849,126500,0.004817143,199.8285714,0,0,270,0.059259259,0.825925926,2013-05,0.955976582,0.681434599,806256.6335
22/6/13,5117274.96,2013,6,Saturday,2,22,5526354.45,5166292.57,3646959.35,5054594.94,6204366.349,6756874.243,850590.6794,2916427.981,29053,26928,103139,98828,0.004831429,188.3,0,0,211,0.113744076,0.777251185,2013-05,0.955976582,0.681434599,806256.6335
23/6/13,5844565.63,2013,6,Sunday,2,23,5117274.96,5794009.15,3880132.51,3649585.05,6197363.833,6759112.815,860702.6484,2915096.715,26367,26115,113536,119810,0.004705714,186.2285714,0,0,205,0.107317073,0.785365854,2013-05,0.955976582,0.681434599,806256.6335
24/6/13,5243774.5,2013,6,Monday,2,24,5844565.63,5795298.96,4476887.83,4403026.04,6204586.187,6837504.978,856957.8683,2857319.798,27355,28092,146783,92163,0.004677143,177.6428571,0.27753304,257593.33,211,0.08056872,0.815165877,2013-05,0.955976582,0.681434599,806256.6335
25/6/13,6728887.1,2013,6,Tuesday,2,25,5243774.5,6632615.61,5003847.86,6274027.61,6125796.979,6867531.709,923620.5585,2835120.402,26497,25085,97404,133701,0.004657143,181.4142857,0.609022556,552180.25,240,0.070833333,0.833333333,2013-05,0.955976582,0.681434599,806256.6335
26/6/13,8817278.13,2013,6,Wednesday,2,26,6728887.1,7437341.02,7209020.15,7359639.59,6139550.049,6883776.691,933093.257,2832896.004,29694,28632,125033,112269,0.004742857,179.4142857,0.771428571,894517.84,283,0.09540636,0.770318021,2013-05,0.955976582,0.681434599,806256.6335
27/6/13,7748199.74,2013,6,Thursday,2,27,8817278.13,7078652.68,6845836.24,12828293.48,6336683.921,6935835.21,1318958.685,2855269.291,27207,25557,127226,116849,0.004578571,187.9857143,0.841541756,1299853.44,424,0.122641509,0.773584906,2013-05,0.955976582,0.681434599,806256.6335
